transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,unit_price,product_category,product_type
5373,04/10/2023,14:09:36,1,3,Eindhoven,3.0,Bakery,Scone
5374,04/11/2023,10:22:13,1,2,Utrecht,3.25,Tea,Chai tea
5375,04/13/2023,12:12:54,2,1,Amsterdam,3.5,Bakery,Pie
5376,04/12/2023,10:40:51,1,3,Eindhoven,4.25,Coffee,Syrup coffee
5377,04/14/2023,08:52:43,2,1,Amsterdam,3.5,Coffee,Milk coffee
5378,04/15/2023,08:00:03,1,1,Amsterdam,3.0,Tea,Black tea
5379,04/16/2023,08:38:58,4,3,Eindhoven,3.75,Bakery,Sandwich
5380,04/13/2023,16:44:45,3,3,Eindhoven,6.3,Coffee,Organic blended coffee
5381,04/11/2023,08:27:38,4,2,Utrecht,4.5,Chocolate,Hot chocolate
5382,04/12/2023,06:54:42,1,2,Utrecht,3.0,Tea,Black tea
5383,04/14/2023,09:22:44,2,3,Eindhoven,3.15,Tea,Green tea
5384,04/11/2023,10:46:41,1,3,Eindhoven,2.0,Coffee,Black coffee
5385,04/15/2023,19:32:28,4,2,Utrecht,4.5,Chocolate,Hot chocolate
5386,04/15/2023,14:58:23,1,1,Amsterdam,3.0,Tea,Black tea
5387,04/15/2023,08:43:51,3,2,Utrecht,3.5,Bakery,Pie
5388,04/11/2023,10:06:39,6,1,Amsterdam,3.5,Tea,Herbal tea
5389,04/13/2023,10:28:00,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
5390,04/14/2023,09:28:42,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5391,,10:04:30,1,1,Amsterdam,3.15,Tea,Green tea
5392,04/11/2023,09:43:15,4,2,Utrecht,3.0,Bakery,Scone
5393,04/16/2023,08:44:18,2,2,Utrecht,6.3,Coffee,Organic blended coffee
5394,04/13/2023,08:02:48,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5395,04/11/2023,12:43:18,2,1,Amsterdam,2.0,Coffee,Black coffee
5396,04/12/2023,06:24:23,2,2,Utrecht,3.0,Bakery,Scone
5397,04/16/2023,16:59:14,1,2,Utrecht,4.25,Coffee,Syrup coffee
5398,04/15/2023,17:16:18,1,2,Utrecht,3.75,Bakery,Sandwich
5399,04/14/2023,06:40:37,2,2,Utrecht,3.5,Coffee,Milk coffee
5400,04/15/2023,17:57:07,2,2,Utrecht,3.15,Tea,Green tea
5401,04/12/2023,10:13:13,3,3,Eindhoven,3.5,Bakery,Pie
5402,04/15/2023,10:27:01,1,,Eindhoven,3.0,Bakery,Scone
5403,04/12/2023,11:33:08,3,2,Utrecht,3.15,Tea,Green tea
5404,04/13/2023,09:38:23,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
5405,04/16/2023,09:44:42,2,2,Utrecht,4.25,Coffee,Syrup coffee
5406,04/10/2023,16:54:18,1,2,Utrecht,3.5,Bakery,Pie
5407,04/15/2023,14:16:02,6,1,Amsterdam,6.3,Coffee,Organic blended coffee
5408,04/13/2023,15:58:11,1,1,Amsterdam,3.5,Coffee,Milk coffee
5409,04/13/2023,18:10:41,1,3,Eindhoven,3.75,Bakery,Sandwich
5410,04/12/2023,09:56:13,1,3,Eindhoven,3.75,Bakery,Sandwich
5411,04/12/2023,18:10:37,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5412,04/13/2023,10:05:43,2,3,Eindhoven,3.0,Bakery,Scone
5413,04/13/2023,10:53:58,2,2,Utrecht,3.0,Bakery,Scone
5414,04/15/2023,16:32:06,4,2,Utrecht,3.15,Tea,Green tea
5415,04/10/2023,09:16:43,2,2,Utrecht,3.15,Tea,Green tea
5416,04/14/2023,11:27:05,1,2,Utrecht,3.0,Bakery,Scone
5417,04/13/2023,10:47:01,2,3,Eindhoven,4.25,Coffee,Syrup coffee
5418,04/15/2023,09:00:39,1,2,Utrecht,3.5,Bakery,Pie
5419,04/12/2023,17:15:01,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5420,04/12/2023,13:26:06,2,1,Amsterdam,3.5,Coffee,Milk coffee
5421,04/14/2023,10:43:33,6,2,Utrecht,3.0,Tea,Black tea
5422,04/14/2023,17:18:50,1,2,Utrecht,3.5,Tea,Herbal tea
5423,04/15/2023,18:23:59,2,2,Utrecht,3.0,Tea,Black tea
5424,04/12/2023,13:45:03,2,2,Utrecht,3.5,Bakery,Pie
5425,04/13/2023,09:19:53,4,3,Eindhoven,3.15,Tea,Green tea
5426,04/15/2023,14:49:28,1,1,Amsterdam,3.25,Tea,Chai tea
5427,04/13/2023,17:51:10,1,2,Utrecht,3.0,Tea,Black tea
5428,04/13/2023,07:51:40,2,3,Eindhoven,2.0,Coffee,Black coffee
5429,04/12/2023,09:56:19,4,2,Utrecht,4.5,Chocolate,Hot chocolate
5430,04/15/2023,14:00:18,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5431,04/11/2023,09:43:21,1,3,Eindhoven,3.0,Tea,Black tea
5432,04/15/2023,06:09:14,2,2,Utrecht,3.75,Bakery,Sandwich
5433,04/16/2023,17:10:12,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5434,04/16/2023,08:25:37,1,1,Amsterdam,3.0,Tea,Black tea
5435,04/15/2023,11:22:42,1,2,Utrecht,4.25,Coffee,Syrup coffee
5436,04/11/2023,15:21:22,5,2,Utrecht,3.75,Bakery,Sandwich
5437,04/15/2023,18:30:59,4,2,Utrecht,3.5,Coffee,Milk coffee
5438,04/11/2023,14:24:56,4,2,Utrecht,4.5,Chocolate,Hot chocolate
5439,,13:21:41,2,1,Amsterdam,4.25,Coffee,Syrup coffee
5440,04/14/2023,09:05:05,2,,Amsterdam,4.5,Chocolate,Hot chocolate
5441,04/13/2023,09:48:29,5,3,Eindhoven,4.5,Chocolate,Hot chocolate
5442,04/13/2023,07:19:07,1,1,Amsterdam,3.0,Bakery,Scone
5443,04/10/2023,10:59:27,1,3,Eindhoven,3.15,Tea,Green tea
5444,04/13/2023,13:10:55,2,2,Utrecht,4.25,Coffee,Syrup coffee
5445,04/14/2023,09:56:49,1,2,Utrecht,3.5,Bakery,Pie
5446,04/15/2023,16:33:47,2,2,Utrecht,3.5,Bakery,Pie
5447,04/16/2023,09:53:38,2,3,Eindhoven,3.25,Tea,Chai tea
5448,04/14/2023,10:13:14,1,1,Amsterdam,3.0,Bakery,Scone
5449,04/12/2023,19:47:33,2,2,Utrecht,3.0,Bakery,Scone
5450,04/15/2023,10:38:40,1,1,Amsterdam,3.0,Tea,Black tea
5451,04/12/2023,09:44:32,2,2,Utrecht,6.3,Coffee,Organic blended coffee
5452,04/13/2023,08:03:12,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
5453,04/15/2023,17:57:31,2,2,Utrecht,6.3,Coffee,Organic blended coffee
5454,04/12/2023,08:22:51,1,3,Eindhoven,6.3,Coffee,Organic blended coffee
5455,04/12/2023,08:22:37,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5456,04/14/2023,17:39:51,4,2,Utrecht,3.5,Coffee,Milk coffee
5457,04/10/2023,17:42:57,3,2,Utrecht,3.25,Tea,Chai tea
5458,04/15/2023,14:08:27,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5459,04/16/2023,09:57:57,1,1,Amsterdam,3.15,Tea,Green tea
5460,04/16/2023,06:53:09,2,1,Amsterdam,3.75,Bakery,Sandwich
5461,04/12/2023,16:33:00,2,2,Utrecht,3.25,Tea,Chai tea
5462,04/15/2023,14:13:06,1,1,Amsterdam,3.0,Bakery,Scone
5463,04/13/2023,14:54:08,2,2,Utrecht,3.0,Bakery,Scone
5464,04/15/2023,18:09:07,1,3,Eindhoven,3.5,Tea,Herbal tea
5465,04/12/2023,09:18:08,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
5466,04/13/2023,17:13:21,1,,Utrecht,3.75,Bakery,Sandwich
5467,04/10/2023,11:02:32,5,2,Utrecht,3.0,Bakery,Scone
5468,04/16/2023,11:45:05,5,1,Amsterdam,3.25,Tea,Chai tea
5469,04/10/2023,16:02:59,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5470,04/13/2023,11:06:18,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5471,04/16/2023,09:16:24,2,3,Eindhoven,3.15,Tea,Green tea
5472,04/16/2023,17:37:52,3,3,Eindhoven,3.75,Bakery,Sandwich
5473,04/10/2023,08:00:34,2,3,Eindhoven,3.0,Tea,Black tea
5474,04/13/2023,10:08:01,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
5475,04/13/2023,16:02:18,1,2,Utrecht,6.3,Coffee,Organic blended coffee
5476,04/13/2023,11:32:04,1,1,Amsterdam,3.5,Coffee,Milk coffee
5477,04/15/2023,08:28:17,2,3,Eindhoven,3.0,Tea,Black tea
5478,04/16/2023,15:29:30,2,1,Amsterdam,3.75,Bakery,Sandwich
5479,04/12/2023,15:24:27,1,2,Utrecht,3.5,Tea,Herbal tea
5480,04/15/2023,08:22:57,2,1,Amsterdam,3.5,Coffee,Milk coffee
5481,04/12/2023,10:29:51,4,2,Utrecht,3.5,Tea,Herbal tea
5482,04/15/2023,07:39:21,1,1,Amsterdam,3.5,Coffee,Milk coffee
5483,04/12/2023,12:23:52,5,1,Amsterdam,3.75,Bakery,Sandwich
5484,04/11/2023,07:30:18,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
5485,04/13/2023,14:13:41,2,1,Amsterdam,3.5,Bakery,Pie
5486,04/16/2023,09:47:49,2,1,Amsterdam,3.5,Tea,Herbal tea
5487,04/16/2023,08:28:41,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
5488,04/11/2023,09:36:00,3,3,Eindhoven,3.5,Coffee,Milk coffee
5489,04/15/2023,08:23:36,1,3,Eindhoven,3.0,Tea,Black tea
5490,04/11/2023,09:13:50,4,2,Utrecht,4.5,Chocolate,Hot chocolate
5491,04/15/2023,12:43:02,2,3,Eindhoven,3.0,Bakery,Scone
5492,04/13/2023,08:55:14,1,2,Utrecht,2.0,Coffee,Black coffee
5493,04/11/2023,18:47:31,3,1,Amsterdam,3.5,Coffee,Milk coffee
5494,04/10/2023,15:37:52,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5495,04/16/2023,16:53:48,3,1,Amsterdam,3.75,Bakery,Sandwich
5496,04/12/2023,10:58:07,4,3,Eindhoven,3.5,Tea,Herbal tea
5497,04/15/2023,06:37:35,2,3,Eindhoven,3.5,Bakery,Pie
5498,04/16/2023,09:09:56,2,3,Eindhoven,3.25,Tea,Chai tea
5499,04/15/2023,10:03:34,1,1,Amsterdam,3.75,Bakery,Sandwich
5500,04/16/2023,09:52:43,2,3,Eindhoven,3.15,Tea,Green tea
5501,04/15/2023,12:52:01,1,1,Amsterdam,3.0,Tea,Black tea
5502,04/14/2023,14:28:56,4,2,Utrecht,4.25,Coffee,Syrup coffee
5503,04/15/2023,09:22:41,2,2,Utrecht,3.5,Bakery,Pie
5504,04/12/2023,13:03:31,4,2,Utrecht,3.75,Bakery,Sandwich
5505,04/15/2023,08:40:46,6,2,Utrecht,2.0,Coffee,Black coffee
5506,04/15/2023,06:36:16,3,1,Amsterdam,3.25,Tea,Chai tea
5507,04/12/2023,12:28:20,2,3,Eindhoven,3.5,Bakery,Pie
5508,,08:43:06,2,1,Amsterdam,3.0,Tea,Black tea
5509,04/13/2023,13:07:25,5,1,Amsterdam,4.5,Chocolate,Hot chocolate
5510,04/12/2023,08:17:03,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5511,04/13/2023,17:35:23,2,2,Utrecht,3.15,Tea,Green tea
5512,04/11/2023,08:33:10,2,2,Utrecht,3.0,Bakery,Scone
5513,04/12/2023,18:37:47,1,1,Amsterdam,2.0,Coffee,Black coffee
5514,04/13/2023,10:13:00,1,3,Eindhoven,3.25,Tea,Chai tea
5515,04/16/2023,07:47:04,2,,Utrecht,3.5,Bakery,Pie
5516,04/15/2023,08:51:27,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5517,04/15/2023,08:09:22,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
5518,04/11/2023,06:49:21,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5519,04/12/2023,13:29:34,2,1,Amsterdam,3.0,Tea,Black tea
5520,04/13/2023,14:30:18,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
5521,04/13/2023,09:59:21,2,1,Amsterdam,3.5,Bakery,Pie
5522,04/11/2023,08:36:17,1,3,Eindhoven,3.75,Bakery,Sandwich
5523,04/12/2023,12:16:30,2,2,Utrecht,3.5,Tea,Herbal tea
5524,04/15/2023,16:34:20,3,2,Utrecht,4.5,Chocolate,Hot chocolate
5525,04/15/2023,11:15:10,2,1,Amsterdam,3.25,Tea,Chai tea
5526,04/14/2023,16:46:41,2,2,Utrecht,2.0,Coffee,Black coffee
5527,04/15/2023,13:49:16,2,1,Amsterdam,3.0,Bakery,Scone
5528,04/14/2023,17:09:18,1,2,Utrecht,4.25,Coffee,Syrup coffee
5529,04/13/2023,09:00:25,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5530,04/12/2023,16:37:11,4,2,Utrecht,3.15,Tea,Green tea
5531,04/13/2023,10:36:29,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
5532,04/14/2023,17:26:18,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5533,04/15/2023,08:18:13,4,2,Utrecht,3.25,Tea,Chai tea
5534,04/13/2023,17:12:58,3,2,Utrecht,3.5,Bakery,Pie
5535,04/11/2023,08:01:02,1,1,Amsterdam,3.5,Tea,Herbal tea
5536,04/15/2023,14:15:47,1,1,Amsterdam,6.3,Coffee,Organic blended coffee
5537,04/12/2023,19:50:30,2,2,Utrecht,3.0,Bakery,Scone
5538,04/14/2023,08:48:43,2,1,Amsterdam,3.75,Bakery,Sandwich
5539,04/11/2023,09:03:18,2,2,Utrecht,3.75,Bakery,Sandwich
5540,04/16/2023,10:41:24,2,1,Amsterdam,4.25,Coffee,Syrup coffee
5541,04/12/2023,17:56:07,6,1,Amsterdam,4.5,Chocolate,Hot chocolate
5542,04/14/2023,14:18:05,2,3,Eindhoven,3.5,Coffee,Milk coffee
5543,04/16/2023,15:42:56,2,2,Utrecht,3.0,Bakery,Scone
5544,04/14/2023,10:47:54,1,3,Eindhoven,3.5,Tea,Herbal tea
5545,04/13/2023,18:43:09,2,1,Amsterdam,4.25,Coffee,Syrup coffee
5546,04/14/2023,08:17:48,2,3,Eindhoven,2.0,Coffee,Black coffee
5547,04/14/2023,10:28:33,4,2,Utrecht,3.25,Tea,Chai tea
5548,04/14/2023,10:25:10,2,2,Utrecht,2.0,Coffee,Black coffee
5549,04/11/2023,17:57:42,4,2,Utrecht,4.5,Chocolate,Hot chocolate
5550,04/11/2023,07:07:11,1,3,Eindhoven,4.25,Coffee,Syrup coffee
5551,04/14/2023,15:06:16,1,2,Utrecht,3.75,Bakery,Sandwich
5552,04/11/2023,14:35:26,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5553,04/14/2023,17:02:53,4,2,Utrecht,6.3,Coffee,Organic blended coffee
5554,04/11/2023,17:33:51,1,2,Utrecht,6.3,Coffee,Organic blended coffee
5555,04/14/2023,08:41:28,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5556,04/15/2023,07:13:04,6,2,Utrecht,4.25,Coffee,Syrup coffee
5557,04/12/2023,08:27:45,2,3,Eindhoven,3.5,Tea,Herbal tea
5558,04/11/2023,10:33:47,2,3,Eindhoven,3.5,Coffee,Milk coffee
5559,04/12/2023,19:06:47,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5560,04/13/2023,10:20:25,1,2,Utrecht,3.25,Tea,Chai tea
5561,04/12/2023,10:42:11,2,3,Eindhoven,3.5,Coffee,Milk coffee
5562,04/16/2023,06:47:27,5,1,Amsterdam,6.3,Coffee,Organic blended coffee
5563,04/11/2023,09:19:31,1,3,Eindhoven,3.25,Tea,Chai tea
5564,04/15/2023,09:28:54,3,1,Amsterdam,3.0,Tea,Black tea
5565,04/15/2023,14:42:29,5,1,Amsterdam,3.15,Tea,Green tea
5566,04/14/2023,06:36:39,1,2,Utrecht,6.3,Coffee,Organic blended coffee
5567,04/15/2023,08:24:31,2,3,Eindhoven,3.25,Tea,Chai tea
5568,04/12/2023,11:12:35,1,2,Utrecht,6.3,Coffee,Organic blended coffee
5569,04/15/2023,10:24:26,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
5570,04/11/2023,11:36:07,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5571,04/11/2023,17:49:47,1,1,Amsterdam,4.25,Coffee,Syrup coffee
5572,04/16/2023,10:28:37,2,1,Amsterdam,3.5,Tea,Herbal tea
5573,04/15/2023,12:02:17,1,1,Amsterdam,6.3,Coffee,Organic blended coffee
5574,04/12/2023,16:52:11,1,2,Utrecht,2.0,Coffee,Black coffee
5575,04/12/2023,19:57:49,1,1,Amsterdam,3.25,Tea,Chai tea
5576,04/15/2023,11:55:03,1,2,Utrecht,3.0,Tea,Black tea
5577,04/14/2023,19:12:40,3,1,Amsterdam,4.25,Coffee,Syrup coffee
5578,04/13/2023,12:55:04,2,1,Amsterdam,3.5,Bakery,Pie
5579,04/13/2023,09:49:07,2,3,Eindhoven,3.75,Bakery,Sandwich
5580,04/14/2023,08:12:34,3,1,Amsterdam,3.15,Tea,Green tea
5581,04/15/2023,10:47:25,1,,Amsterdam,3.75,Bakery,Sandwich
5582,04/11/2023,19:14:42,1,3,Eindhoven,3.75,Bakery,Sandwich
5583,04/16/2023,11:51:00,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5584,04/12/2023,11:46:51,4,2,Utrecht,4.5,Chocolate,Hot chocolate
5585,04/12/2023,14:13:42,1,1,Amsterdam,6.3,Coffee,Organic blended coffee
5586,04/13/2023,15:18:36,1,1,Amsterdam,2.0,Coffee,Black coffee
5587,04/15/2023,12:12:47,1,1,Amsterdam,4.25,Coffee,Syrup coffee
5588,04/12/2023,17:13:38,1,2,Utrecht,6.3,Coffee,Organic blended coffee
5589,04/11/2023,18:35:10,2,2,Utrecht,3.15,Tea,Green tea
5590,04/12/2023,08:18:03,1,2,Utrecht,3.75,Bakery,Sandwich
5591,04/12/2023,11:19:14,4,1,Amsterdam,6.3,Coffee,Organic blended coffee
5592,04/14/2023,08:21:46,1,2,Utrecht,3.0,Tea,Black tea
5593,04/13/2023,10:07:30,1,,Utrecht,4.5,Chocolate,Hot chocolate
5594,04/16/2023,19:01:31,1,2,Utrecht,3.5,Coffee,Milk coffee
5595,04/11/2023,17:42:14,2,3,Eindhoven,6.3,Coffee,Organic blended coffee
5596,04/13/2023,18:11:10,1,3,Eindhoven,3.0,Bakery,Scone
5597,04/16/2023,13:15:55,2,1,Amsterdam,2.0,Coffee,Black coffee
5598,04/15/2023,12:58:04,3,1,Amsterdam,2.0,Coffee,Black coffee
5599,04/12/2023,11:29:27,1,2,Utrecht,3.25,Tea,Chai tea
5600,04/14/2023,13:46:56,2,1,Amsterdam,3.5,Bakery,Pie
5601,04/14/2023,17:31:19,2,2,Utrecht,6.3,Coffee,Organic blended coffee
5602,04/14/2023,08:29:54,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5603,04/16/2023,12:13:41,1,1,Amsterdam,3.0,Tea,Black tea
5604,04/13/2023,08:35:05,1,3,Eindhoven,3.0,Tea,Black tea
5605,04/14/2023,17:12:22,2,3,Eindhoven,3.0,Tea,Black tea
5606,04/11/2023,06:45:48,3,2,Utrecht,2.0,Coffee,Black coffee
5607,04/14/2023,13:05:52,1,1,Amsterdam,2.0,Coffee,Black coffee
5608,04/15/2023,13:04:37,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
5609,04/13/2023,10:17:16,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5610,04/11/2023,09:01:22,1,3,Eindhoven,3.0,Bakery,Scone
5611,04/12/2023,06:21:10,1,3,Eindhoven,3.75,Bakery,Sandwich
5612,04/10/2023,18:49:05,2,2,Utrecht,3.0,Bakery,Scone
5613,04/12/2023,19:52:46,6,1,Amsterdam,4.25,Coffee,Syrup coffee
5614,04/13/2023,08:23:45,2,2,Utrecht,3.5,Tea,Herbal tea
5615,04/11/2023,11:58:52,4,2,Utrecht,3.5,Tea,Herbal tea
5616,04/11/2023,06:37:28,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5617,04/11/2023,18:19:59,1,2,Utrecht,3.0,Tea,Black tea
5618,04/13/2023,13:08:01,4,2,Utrecht,4.5,Chocolate,Hot chocolate
5619,04/10/2023,10:28:58,2,2,Utrecht,3.25,Tea,Chai tea
5620,04/15/2023,08:17:47,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5621,04/10/2023,09:25:36,2,2,Utrecht,6.3,Coffee,Organic blended coffee
5622,04/14/2023,16:36:21,1,2,Utrecht,3.75,Bakery,Sandwich
5623,04/13/2023,08:07:42,1,3,Eindhoven,3.0,Tea,Black tea
5624,04/13/2023,10:41:49,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
5625,04/10/2023,14:26:19,2,1,Amsterdam,3.0,Bakery,Scone
5626,04/13/2023,10:59:43,2,,Utrecht,3.15,Tea,Green tea
5627,04/12/2023,18:17:04,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5628,04/14/2023,10:03:16,2,3,Eindhoven,3.5,Tea,Herbal tea
5629,04/13/2023,08:16:36,2,1,Amsterdam,3.5,Coffee,Milk coffee
5630,04/14/2023,11:12:23,1,3,Eindhoven,3.15,Tea,Green tea
5631,04/16/2023,11:36:14,1,2,Utrecht,3.0,Bakery,Scone
5632,04/16/2023,16:58:47,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5633,04/14/2023,10:36:23,1,3,Eindhoven,3.25,Tea,Chai tea
5634,04/15/2023,08:58:38,4,2,Utrecht,3.5,Bakery,Pie
5635,04/14/2023,08:17:30,3,3,Eindhoven,4.5,Chocolate,Hot chocolate
5636,04/12/2023,17:14:06,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5637,04/12/2023,11:56:10,1,2,Utrecht,3.75,Bakery,Sandwich
5638,04/13/2023,18:00:35,3,3,Eindhoven,4.5,Chocolate,Hot chocolate
5639,04/10/2023,11:58:59,2,1,Amsterdam,3.75,Bakery,Sandwich
5640,04/14/2023,06:05:38,4,1,Amsterdam,3.0,Tea,Black tea
5641,04/15/2023,16:00:43,2,2,Utrecht,6.3,Coffee,Organic blended coffee
5642,04/13/2023,19:38:50,2,1,Amsterdam,3.0,Tea,Black tea
5643,04/16/2023,13:21:16,2,3,Eindhoven,3.75,Bakery,Sandwich
5644,04/15/2023,08:02:22,1,2,Utrecht,3.0,Bakery,Scone
5645,04/12/2023,08:47:04,2,3,Eindhoven,3.5,Coffee,Milk coffee
5646,04/15/2023,16:44:52,1,1,Amsterdam,6.3,Coffee,Organic blended coffee
5647,04/12/2023,09:10:01,2,2,Utrecht,3.5,Bakery,Pie
5648,04/13/2023,12:04:50,1,1,Amsterdam,3.0,Bakery,Scone
5649,04/11/2023,09:30:40,2,3,Eindhoven,4.25,Coffee,Syrup coffee
5650,04/12/2023,11:26:21,4,1,Amsterdam,3.15,Tea,Green tea
5651,04/10/2023,17:29:26,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5652,04/11/2023,19:58:58,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
5653,04/15/2023,09:36:05,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
5654,04/15/2023,11:05:43,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5655,04/11/2023,17:37:07,2,2,Utrecht,3.5,Coffee,Milk coffee
5656,04/11/2023,19:58:38,4,3,Eindhoven,2.0,Coffee,Black coffee
5657,04/12/2023,16:30:22,4,2,Utrecht,4.25,Coffee,Syrup coffee
5658,04/10/2023,11:52:27,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5659,04/11/2023,12:44:56,2,2,Utrecht,3.5,Tea,Herbal tea
5660,04/12/2023,08:46:44,1,2,Utrecht,3.5,Bakery,Pie
5661,04/14/2023,14:07:19,2,2,Utrecht,3.0,Bakery,Scone
5662,04/11/2023,17:09:17,2,1,Amsterdam,3.5,Tea,Herbal tea
5663,04/16/2023,11:24:24,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5664,04/13/2023,09:11:44,2,3,Eindhoven,3.75,Bakery,Sandwich
5665,04/13/2023,06:16:26,1,3,Eindhoven,3.0,Bakery,Scone
5666,04/15/2023,08:01:12,2,3,Eindhoven,3.75,Bakery,Sandwich
5667,04/14/2023,10:45:17,2,3,Eindhoven,3.5,Coffee,Milk coffee
5668,04/16/2023,11:22:32,2,2,Utrecht,3.15,Tea,Green tea
5669,04/15/2023,10:39:21,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
5670,04/13/2023,07:04:42,1,3,Eindhoven,3.0,Bakery,Scone
5671,04/12/2023,16:07:41,4,1,Amsterdam,4.5,Chocolate,Hot chocolate
5672,04/13/2023,15:43:38,3,2,Utrecht,4.5,Chocolate,Hot chocolate
5673,04/16/2023,17:39:25,1,1,Amsterdam,2.0,Coffee,Black coffee
5674,04/15/2023,17:24:05,4,2,Utrecht,4.5,Chocolate,Hot chocolate
5675,04/16/2023,15:29:13,1,2,Utrecht,3.5,Coffee,Milk coffee
5676,04/14/2023,09:07:49,2,3,Eindhoven,3.25,Tea,Chai tea
5677,04/16/2023,09:01:45,1,2,Utrecht,3.5,Tea,Herbal tea
5678,04/11/2023,08:14:33,2,2,Utrecht,4.25,Coffee,Syrup coffee
5679,04/16/2023,13:51:37,2,3,Eindhoven,3.0,Bakery,Scone
5680,04/13/2023,08:48:47,2,3,Eindhoven,3.75,Bakery,Sandwich
5681,04/11/2023,09:21:54,2,3,Eindhoven,3.25,Tea,Chai tea
5682,04/14/2023,11:18:08,2,2,Utrecht,3.15,Tea,Green tea
5683,04/16/2023,11:17:38,2,2,Utrecht,4.5,Chocolate,Hot chocolate
5684,,08:43:31,1,2,Utrecht,3.0,Bakery,Scone
5685,,15:40:44,1,1,Amsterdam,3.25,Tea,Chai tea
5686,04/16/2023,06:40:08,4,3,Eindhoven,3.0,Bakery,Scone
5687,04/16/2023,13:31:36,2,,Amsterdam,4.5,Chocolate,Hot chocolate
5688,04/11/2023,11:43:50,1,1,Amsterdam,3.5,Tea,Herbal tea
5689,04/13/2023,06:54:49,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
5690,04/12/2023,16:51:23,1,2,Utrecht,3.0,Tea,Black tea
5691,04/10/2023,16:53:55,1,2,Utrecht,3.5,Tea,Herbal tea
5692,04/16/2023,10:27:01,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
5693,04/13/2023,12:29:26,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5694,04/13/2023,08:57:46,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5695,04/16/2023,09:59:55,2,3,Eindhoven,2.0,Coffee,Black coffee
5696,04/11/2023,18:39:35,3,2,Utrecht,3.25,Tea,Chai tea
5697,04/15/2023,15:23:30,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5698,04/12/2023,07:26:30,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
5699,04/15/2023,11:39:50,2,1,Amsterdam,3.75,Bakery,Sandwich
5700,04/16/2023,16:50:11,2,,Utrecht,2.0,Coffee,Black coffee
5701,04/11/2023,08:43:08,3,2,Utrecht,4.5,Chocolate,Hot chocolate
5702,04/16/2023,09:32:33,2,1,Amsterdam,3.0,Tea,Black tea
5703,04/10/2023,09:36:25,1,2,Utrecht,4.5,Chocolate,Hot chocolate
5704,04/13/2023,15:26:11,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
5705,04/11/2023,09:14:36,2,3,Eindhoven,3.75,Bakery,Sandwich
